Member_number,Recency,Frequency,Monetary,Class
4581,271,2,10.191583151474044,At_risk
4582,47,4,16.975391013699834,Regular
4583,310,2,16.24539374708504,At_risk
4584,28,5,23.29690384878193,High_spender
4585,93,5,38.05414539639879,High_spender
4586,460,3,12.89220300278443,At_risk
4587,586,1,3.720378121173308,Hibernate
4588,52,5,42.94065398821073,High_spender
4589,22,5,31.20963381460429,High_spender
4590,498,1,3.327909585892323,Hibernate
4591,200,3,18.148145086279587,At_risk
4592,22,6,31.06358080771482,Loyal
4593,134,4,17.439614510891246,Regular
4594,190,7,36.37946297203096,Loyal
4595,145,2,6.429977509262347,Hibernate
4596,208,5,19.93132565728413,Regular
4597,170,3,13.5284380916649,At_risk
4598,42,5,31.60469927815133,High_spender
4599,616,2,8.053212984881752,Hibernate
4600,169,3,19.761987183917,At_risk
4601,15,7,31.40088616904761,Loyal
4602,126,1,8.719317375506371,Hibernate
4603,343,4,19.98059295384861,Regular
4604,21,2,7.097419810031351,Hibernate
4605,68,3,12.384396622639144,At_risk
4606,229,5,24.392954988788134,High_spender
4607,15,3,16.08202591945538,At_risk
4608,35,4,24.40667201227237,High_spender
4609,53,2,8.850711068211014,Hibernate
4610,164,4,23.83196871705832,High_spender
4611,125,2,7.556260678918962,Hibernate
4612,244,2,6.946392745156885,Hibernate
4613,227,4,22.957769562659745,High_spender
4614,67,5,14.460814458769413,Regular
4615,427,2,11.20732509435848,At_risk
4616,136,6,18.345662411048284,Regular
4617,401,3,17.019958244179755,At_risk
4618,14,5,21.72740793024224,High_spender
4619,197,2,10.826289443929172,At_risk
4620,294,3,15.773663496049457,At_risk
4621,642,1,4.249352017769341,Hibernate
4622,475,4,15.235418643413528,Regular
4623,175,7,23.22480918839733,Loyal
4624,33,7,45.26172142674216,Loyal
4625,267,2,7.768482559681002,Hibernate
4626,6,3,11.6191115162917,At_risk
4627,12,2,11.324374162745316,At_risk
4628,20,7,43.14674438334388,Loyal
4629,44,4,18.190824987731933,Regular
4630,549,1,4.3296801543016725,Hibernate
4631,673,1,2.533696813957432,Hibernate
4632,87,5,16.992501349288,Regular
4633,135,4,21.41563645499108,High_spender
4634,229,3,20.30832635083637,At_risk
4635,75,4,12.480525726824936,Regular
4636,264,4,35.56941313178473,High_spender
4637,230,5,24.74756039450241,High_spender
4638,422,4,16.95262948341783,Regular
4639,403,1,5.117095205197383,Hibernate
4640,96,3,13.082203238809113,At_risk
4641,31,5,18.187598645736035,Regular
4642,27,2,6.509402617353635,Hibernate
4643,28,6,27.36379118670896,Loyal
4644,127,2,9.896159906795706,At_risk
4645,1,8,29.708677067270447,Loyal
4646,152,6,22.08655094209629,Loyal
4647,316,2,8.523115619168005,Hibernate
4648,83,4,16.12081365245207,Regular
4649,451,5,16.706883253680438,Regular
4650,381,5,19.58426215256932,Regular
4651,192,3,11.615326934839082,At_risk
4652,266,4,25.442465049219173,High_spender
4653,416,2,5.649571243016929,Hibernate
4654,472,3,13.546576930624422,At_risk
4655,150,4,15.948953584993829,Regular
4656,5,9,43.53448063421069,Loyal
4657,137,5,35.80367664009075,High_spender
4658,169,3,10.04112977859485,At_risk
4659,369,4,16.567991691818587,Regular
4660,173,3,17.434652159955682,At_risk
4661,234,7,31.2827007752668,Loyal
4662,43,5,23.1750455442673,High_spender
4663,621,3,10.93677306992358,At_risk
4664,218,3,12.829010214675272,At_risk
4665,307,4,13.613100675848193,Regular
4666,28,6,40.37971351846519,Loyal
4667,127,8,32.14882759659515,Loyal
4668,332,3,10.960978524113674,At_risk
4669,188,5,20.6526396667124,High_spender
4670,80,3,11.714151755250809,At_risk
4671,151,8,41.79214302335293,Loyal
4672,55,3,14.012284224642254,At_risk
4673,385,3,16.919545341002106,At_risk
4674,578,3,8.72941213390259,Hibernate
4675,60,4,16.937334528849835,Regular
4676,349,3,23.907895291210497,At_risk
4677,76,3,11.687332004494394,At_risk
4678,13,3,23.6892424413489,At_risk
4679,50,7,47.57252525901823,Loyal
4680,125,4,19.05962893614144,Regular
4681,110,4,23.73197502330925,High_spender
4682,227,3,10.79123479951959,At_risk
4683,98,9,46.284667902585696,Loyal
4684,404,4,17.58158896120959,Regular
4685,56,6,31.33980821406598,Loyal
4686,48,6,22.03687685219765,Loyal
4687,98,4,17.080544055370346,Regular
4688,89,5,27.20153795558929,High_spender
4689,114,3,9.200000051050772,Hibernate
4690,375,4,16.81807620773731,Regular
4691,79,3,16.927044066366,At_risk
4692,64,4,30.15236535508147,High_spender
4693,134,7,30.97022865093499,Loyal
4694,42,8,35.36365399106245,Loyal
4695,78,9,49.54818311452499,Loyal
4696,134,3,11.672074575801474,At_risk
4697,110,5,18.68332587986225,Regular
4698,66,3,17.975595502065175,At_risk
4699,151,6,36.38353553600237,Loyal
4700,186,6,26.44321771094619,Loyal
4701,244,1,12.606123431863796,At_risk
4702,52,2,12.208146896112249,At_risk
4703,436,1,2.983659692319722,Hibernate
4704,131,4,21.591187709828688,High_spender
4705,222,5,16.65361956025859,Regular
4706,37,3,13.877178133748032,At_risk
4707,322,2,4.634899847418781,Hibernate
4708,89,5,29.218820256958345,High_spender
4709,509,3,10.247111298899965,At_risk
4710,235,4,17.692681126804615,Regular
4711,104,4,13.831873581730065,Regular
4712,381,5,20.75327355006236,High_spender
4713,336,2,10.983116390291448,At_risk
4714,122,2,6.876685575904561,Hibernate
4715,385,5,21.78649277982757,High_spender
4716,304,2,9.96991868156098,At_risk
4717,228,5,25.02886960969704,High_spender
4718,117,3,26.323355166996304,At_risk
4719,2,7,29.84244808497415,Loyal
4720,311,6,23.216728090724587,Loyal
4721,177,8,36.57988401513285,Loyal
4722,14,5,20.94073206491036,High_spender
4723,222,3,11.885598238600693,At_risk
4724,118,2,8.447477773241001,Hibernate
4725,28,4,15.968933231382197,Regular
4726,175,4,14.459766386583064,Regular
4727,39,4,13.639732566151968,Regular
4728,115,4,18.133628846621665,Regular
4729,266,3,9.221182480127254,Hibernate
4730,399,2,6.254788351070173,Hibernate
4731,270,1,10.950328736683604,At_risk
4732,392,1,4.783483721384508,Hibernate
4733,296,4,17.94365979992564,Regular
4734,38,3,22.344291041681856,At_risk
4735,273,5,27.34587922741616,High_spender
4736,162,4,21.788049500018047,High_spender
4737,102,1,4.260423812914633,Hibernate
4738,137,3,10.85998104319886,At_risk
4739,391,2,5.328047027978727,Hibernate
4740,89,4,17.034432085256803,Regular
4741,96,7,29.00947295996558,Loyal
4742,45,4,32.17015364273364,High_spender
4743,179,5,21.88423861928903,High_spender
4744,63,5,20.1654715311736,Regular
4745,6,7,33.12068208960508,Loyal
4746,21,6,27.635886122451687,Loyal
4747,128,5,33.83461512164638,High_spender
4748,15,5,19.0507507668854,Regular
4749,318,4,18.8780559597566,Regular
4750,100,4,22.77836615801221,High_spender
4751,41,3,12.168639964459162,At_risk
4752,226,3,15.128138676353634,At_risk
4753,52,6,49.460188174914514,Loyal
4755,3,1,4.103370373429414,Hibernate
4756,103,6,31.995800703718903,Loyal
4757,197,3,24.806162084924505,At_risk
4758,389,4,13.63017213623754,Regular
4759,313,2,23.74888896677241,At_risk
4760,272,4,29.515556319746608,High_spender
4761,113,4,20.76853794401597,High_spender
4762,61,6,22.136070677162145,Loyal
4763,63,3,13.405583921880972,At_risk
4764,94,3,14.94273881101446,At_risk
4765,178,3,18.40047150161349,At_risk
4766,92,4,28.769091211966447,High_spender
4768,292,1,9.75510786180522,At_risk
4769,101,5,24.05007712675745,High_spender
4770,594,3,14.519944522764398,At_risk
4771,369,3,12.53050149005155,At_risk
4772,376,4,19.155443078167167,Regular
4773,51,7,34.78139321106664,Loyal
4774,167,2,9.076552946578069,Hibernate
4775,641,1,5.238652284226301,Hibernate
4776,66,4,33.11796032727683,High_spender
4778,128,5,29.5488685255037,High_spender
4779,51,7,26.19854061339498,Loyal
4780,102,7,35.45631722868378,Loyal
4781,38,3,12.767211452831154,At_risk
4782,136,5,19.24596499300437,Regular
4783,69,7,41.03444879353841,Loyal
4784,110,2,13.731555024361969,At_risk
4785,108,5,24.887051417241302,High_spender
4786,395,3,15.429007202430746,At_risk
4787,140,6,23.432403505138065,Loyal
4788,246,5,25.191167754991618,High_spender
4789,110,5,28.85565754450037,High_spender
4790,137,3,18.33983786612829,At_risk
4791,671,2,7.468326952770218,Hibernate
4792,163,2,5.5731041510140855,Hibernate
4793,36,5,17.778633417148363,Regular
4794,64,4,17.664014062034195,Regular
4795,153,1,3.980802520822972,Hibernate
4796,127,5,22.10380744111036,High_spender
4797,179,5,22.97627736570283,High_spender
4798,39,3,14.25356088174959,At_risk
4799,252,7,37.21656881322966,Loyal
4800,6,5,35.53910241560742,High_spender
4801,148,2,7.574242951881192,Hibernate
4802,507,1,5.543770204782081,Hibernate
4803,365,3,7.959947712078533,Hibernate
4804,3,6,34.39229239366647,Loyal
4805,78,2,5.333468270791016,Hibernate
4806,36,4,22.122553320290297,High_spender
4807,195,6,28.465738639047864,Loyal
4808,132,3,21.732176336476943,At_risk
4809,93,6,22.337634485246543,Loyal
4810,137,2,7.83459750750774,Hibernate
4811,58,3,10.892574647523666,At_risk
4812,217,4,25.91392382379648,High_spender
4813,148,3,11.480023201426018,At_risk
4814,108,6,25.450925551783552,Loyal
4815,705,1,6.429880755355832,Hibernate
4816,152,1,1.811562096524235,Hibernate
4817,10,5,24.287670258245026,High_spender
4818,285,3,12.586345173012775,At_risk
4819,90,5,19.52044401028472,Regular
4820,23,7,32.29517115159347,Loyal
4821,32,4,24.28141152464121,High_spender
4822,179,6,17.024682150360206,Regular
4823,470,4,15.740453613168452,Regular
4824,559,1,3.82602929226117,Hibernate
4825,45,6,26.27053443001917,Loyal
4826,198,6,29.173719403429605,Loyal
4827,33,4,25.32885697548057,High_spender
4828,80,7,41.359119112663,Loyal
4829,57,1,8.20839762966398,Hibernate
4830,372,4,13.047909477609156,Regular
4831,47,7,52.430161757489714,Loyal
4832,27,5,26.35577219948568,High_spender
4833,295,3,11.644185026940615,At_risk
4834,247,1,3.0657246453740257,Hibernate
4835,21,6,23.568053419904444,Loyal
4836,47,5,41.576394815518405,High_spender
4837,28,4,17.527055790266758,Regular
4838,333,3,16.405083097157135,At_risk
4839,11,4,13.602298743860272,Regular
4840,208,4,18.57302626556868,Regular
4841,13,4,15.1766959812205,Regular
4842,22,5,21.726586464047514,High_spender
4843,231,3,21.51439722966484,At_risk
4844,310,1,4.147569323459399,Hibernate
4845,79,3,15.500718344877104,At_risk
4846,391,2,6.15102911677932,Hibernate
4847,330,4,14.639229613309004,Regular
4848,77,3,10.420956388582816,At_risk
4849,227,3,12.54512347791391,At_risk
4850,168,2,8.238963900317824,Hibernate
4851,10,5,29.97485650076189,High_spender
4852,131,8,33.18824792591282,Loyal
4853,87,5,25.37106310081647,High_spender
4854,372,3,13.794979121460418,At_risk
4855,243,4,21.49379217188874,High_spender
4856,346,3,13.535135028334905,At_risk
4857,155,2,7.95144383152768,Hibernate
4858,318,3,11.886332727627922,At_risk
4859,112,4,15.758160549853676,Regular
4860,411,6,22.481663713239424,Loyal
4861,108,3,9.973910667936462,At_risk
4862,229,5,21.63284336147406,High_spender
4863,0,2,7.646728234247499,Hibernate
4864,26,10,43.2584758055192,Loyal
4865,408,2,12.71781161207164,At_risk
4866,131,3,9.191280195395247,Hibernate
4867,62,5,26.199908677493788,High_spender
4868,242,5,18.551641518567763,Regular
4869,271,3,19.817054140696243,At_risk
4870,547,3,8.258692685012832,Hibernate
4871,45,3,16.35746094084064,At_risk
4872,432,4,22.717834334264538,High_spender
4873,118,3,15.70997399606432,At_risk
4874,7,2,8.01126555291244,Hibernate
4875,65,8,53.09642033322472,Loyal
4876,312,3,12.403513881715927,At_risk
4877,54,6,36.89469693509688,Loyal
4878,100,3,15.849309818687406,At_risk
4879,79,4,19.332220396408275,Regular
4880,475,2,16.372149974136775,At_risk
4881,155,3,14.877975412560152,At_risk
4882,60,2,8.893885641523816,Hibernate
4883,124,5,19.373250075279906,Regular
4884,699,1,3.864931397894296,Hibernate
4885,75,1,4.341204640153626,Hibernate
4886,338,4,22.930333313837387,High_spender
4887,413,3,11.315094334125796,At_risk
4888,320,2,10.382832158699795,At_risk
4889,330,1,3.392829131991639,Hibernate
4890,107,5,21.31041977025429,High_spender
4891,85,5,26.01222903567647,High_spender
4892,261,3,22.872464983336336,At_risk
4893,304,4,16.795341894994532,Regular
4894,7,3,15.57564400064926,At_risk
4895,114,4,15.99962188240202,Regular
4896,67,3,16.04109094458482,At_risk
4897,400,4,17.241195525567754,Regular
4898,157,3,12.594399507420418,At_risk
4899,292,4,16.874944616926747,Regular
4900,455,2,7.425054622930438,Hibernate
4901,319,3,16.316895728919867,At_risk
4902,258,3,8.422053544270392,Hibernate
4903,22,2,13.846293234810329,At_risk
4904,389,1,4.219507705176106,Hibernate
4905,35,1,4.0963425648847736,Hibernate
4906,91,4,21.539086593946468,High_spender
4907,253,2,8.419306896274305,Hibernate
4908,224,3,15.344545695535174,At_risk
4909,65,2,11.642048756175871,At_risk
4910,35,3,13.559171487123294,At_risk
4911,357,3,16.157995692176833,At_risk
4913,151,3,9.901005306310465,At_risk
4914,31,4,21.01397370706337,High_spender
4915,103,7,23.574772533426884,Loyal
4916,304,5,26.105899407728312,High_spender
4917,393,3,11.810453942082958,At_risk
4918,337,1,7.255759847615,Hibernate
4919,275,2,14.963382718072085,At_risk
4920,312,2,6.772241580028896,Hibernate
4922,13,5,18.79265932752167,Regular
4923,98,5,23.21123576221117,High_spender
4924,107,6,24.063467434047816,Loyal
4925,377,4,19.188662682695952,Regular
4926,405,1,1.62924053973028,Hibernate
4927,72,2,7.454506593271875,Hibernate
4928,134,1,7.449817907669971,Hibernate
4929,156,4,22.834774379799907,High_spender
4930,504,1,4.591111828737051,Hibernate
4931,240,5,21.90240336238154,High_spender
4932,40,6,23.53148264420259,Loyal
4933,306,9,33.01116074166044,Loyal
4934,60,4,11.19178778661348,Regular
4935,272,3,13.986180825742828,At_risk
4936,290,2,7.953169302061936,Hibernate
4937,185,7,34.56082612764752,Loyal
4938,20,6,30.94292239667985,Loyal
4939,77,5,27.247246783662085,High_spender
4940,131,3,17.276284003450026,At_risk
4941,319,9,43.84296902560192,Loyal
4942,37,4,19.79297143192173,Regular
4943,155,3,9.287635757213094,Hibernate
4944,88,4,14.267577133523131,Regular
4945,150,1,3.5846294327401376,Hibernate
4946,56,5,37.62024349446664,High_spender
4947,42,5,26.89088863846304,High_spender
4948,586,2,7.471183675394666,Hibernate
4949,134,1,4.059753117452481,Hibernate
4950,252,3,14.360204937304587,At_risk
4951,36,6,25.87636670703045,Loyal
4952,69,7,32.01131615306247,Loyal
4953,81,4,31.64376201067805,High_spender
4954,97,4,13.91888911476049,Regular
4955,385,3,10.879175585696904,At_risk
4956,405,3,13.491160921383456,At_risk
4957,515,3,12.874335778377215,At_risk
4958,172,5,29.79394998238476,High_spender
4959,183,5,20.16888225418373,Regular
4960,133,4,12.305727468235936,Regular
4961,423,1,4.324397521837246,Hibernate
4962,276,5,23.46616997904944,High_spender
4963,366,4,15.679568214465952,Regular
4964,30,2,7.100818932307995,Hibernate
4965,80,2,8.470448190474048,Hibernate
4966,339,2,11.624658363400656,At_risk
4967,98,5,23.051887260179484,High_spender
4968,47,3,17.25766091308857,At_risk
4969,218,5,22.51051525856159,High_spender
4970,144,3,15.936250949052598,At_risk
4971,227,3,10.350407553082402,At_risk
4972,327,6,27.19054788938276,Loyal
4973,581,1,5.271028386310366,Hibernate
4974,420,2,8.344461650272695,Hibernate
4975,58,5,23.287395140620863,High_spender
4976,166,2,14.75203735165888,At_risk
4977,132,2,17.52696299049345,At_risk
4978,711,1,6.10853621869382,Hibernate
4979,250,3,10.57506152503047,At_risk
4980,492,1,4.448516375942715,Hibernate
4981,354,2,18.08708159265477,At_risk
4982,151,1,4.304686521699102,Hibernate
4983,382,3,10.023189667181912,At_risk
4984,248,3,9.126614216731348,Hibernate
4985,4,4,11.0215412896832,Regular
4986,332,4,20.567274481367644,Regular
4987,357,3,9.631869126093672,At_risk
4988,10,5,31.13959775306946,High_spender
4989,194,3,17.428830617337358,At_risk
4990,16,3,15.032263305407117,At_risk
4991,373,5,17.116685062227205,Regular
4992,193,4,23.83741039311091,High_spender
4993,324,5,19.75894311352884,Regular
4994,325,1,3.980802520822972,Hibernate
4995,576,2,6.6792976328441584,Hibernate
4996,36,3,11.826188385910834,At_risk
4997,3,2,14.64076384096108,At_risk
4998,77,1,4.940498911907225,Hibernate
4999,4,6,33.822620183418564,Loyal
5000,323,3,9.493449151005136,At_risk

